Neuron 1,Neuron 2,Type,Nbr
ADAL,ADAR,EJ,1
ADAL,ADEL,Rp,1
ADAL,ADFL,Rp,1
ADAL,ADFL,EJ,1
ADAL,AIAL,Rp,1
ADAL,AIBL,S,1
ADAL,AIBR,Sp,2
ADAL,ASHL,Rp,1
ADAL,ASHL,EJ,1
ADAL,AVAR,Sp,2
ADAL,AVBL,Sp,4
ADAL,AVBR,Sp,5
ADAL,AVBR,S,2
ADAL,AVDL,Sp,1
ADAL,AVDR,EJ,2
ADAL,AVEL,Sp,1
ADAL,AVJR,Sp,5
ADAL,AWAL,R,1
ADAL,FLPR,Sp,1
ADAL,PVPL,Rp,1
ADAL,PVQL,EJ,1
ADAL,PVR,Rp,1
ADAL,RICL,Sp,1
ADAL,RICL,S,1
ADAL,RICR,Sp,1
ADAL,RIML,Sp,3
ADAL,RIPL,Sp,1
ADAL,RMGL,Rp,1
ADAL,SMDVR,S,2
ADAR,ADAL,EJ,1
ADAR,ADER,Rp,1
ADAR,ADFR,Rp,1
ADAR,ADFR,EJ,1
ADAR,AIAR,Rp,1
ADAR,AIBL,Sp,1
ADAR,AIBR,Sp,1
ADAR,ASHR,Rp,2
ADAR,ASHR,EJ,1
ADAR,AVAL,Sp,1
ADAR,AVBL,Sp,1
ADAR,AVBL,S,1
ADAR,AVBR,Sp,5
ADAR,AVDL,EJ,2
ADAR,AVEL,Sp,1
ADAR,AVJL,Sp,2
ADAR,AVJL,S,1
ADAR,PVQR,EJ,1
ADAR,RICL,Sp,1
ADAR,RICL,Rp,1
ADAR,RICR,Rp,1
ADAR,RIMR,Sp,5
ADAR,RIMR,Rp,1
ADAR,RIPR,Sp,1
ADAR,RIVR,Sp,1
ADAR,RMGR,Rp,1
ADAR,SMDVL,S,2
ADAR,URBR,Rp,1
ADEL,ADAL,Sp,1
ADEL,ADER,Sp,1
ADEL,ADER,Rp,2
ADEL,AINL,EJ,1
ADEL,ALA,Rp,1
ADEL,AVAL,Sp,2
ADEL,AVAR,Sp,3
ADEL,AVEL,Sp,1
ADEL,AVKR,EJ,1
ADEL,AVL,S,1
ADEL,BDUL,Sp,1
ADEL,BDUL,R,3
ADEL,CEPDL,S,1
ADEL,FLPL,Sp,1
ADEL,FLPL,S,1
ADEL,FLPL,Rp,2
ADEL,IL1L,Sp,1
ADEL,IL2L,Sp,1
ADEL,IL2L,S,1
ADEL,IL2L,Rp,2
ADEL,OLLL,Sp,1
ADEL,OLLL,S,1
ADEL,RIAL,Sp,1
ADEL,RIFL,Sp,1
ADEL,RIGL,Sp,3
ADEL,RIGL,S,2
ADEL,RIGR,Sp,3
ADEL,RIGR,S,3
ADEL,RIH,Sp,2
ADEL,RIVL,Sp,1
ADEL,RIVR,Sp,1
ADEL,RMDL,Sp,2
ADEL,RMDL,S,2
ADEL,RMGL,S,1
ADEL,RMHL,Sp,1
ADEL,SIADR,Sp,1
ADEL,SIBDR,Sp,1
ADEL,SMBDR,Sp,1
ADEL,URBL,Sp,1
ADER,ADAR,Sp,1
ADER,ADEL,Sp,2
ADER,ADEL,Rp,1
ADER,ALA,Sp,1
ADER,ALNR,R,1
ADER,AVAL,Sp,4
ADER,AVAL,S,1
ADER,AVAR,Sp,1
ADER,AVAR,Rp,1
ADER,AVDR,Sp,2
ADER,AVER,S,1
ADER,AVJR,Sp,1
ADER,AVKL,Sp,1
ADER,AVKL,S,1
ADER,AVKL,EJ,1
ADER,AVKR,Sp,1
ADER,AVM,Rp,1
ADER,AVM,R,1
ADER,BDUR,R,1
ADER,CEPDR,S,1
ADER,FLPL,Sp,1
ADER,FLPL,Rp,2
ADER,FLPR,Sp,1
ADER,FLPR,Rp,1
ADER,FLPR,R,1
ADER,IL2R,Rp,1
ADER,IL2R,R,1
ADER,OLLR,Sp,2
ADER,PVR,Sp,1
ADER,RIGL,Sp,3
ADER,RIGL,S,4
ADER,RIGR,Sp,4
ADER,RIH,Sp,1
ADER,RMDR,Sp,2
ADER,SAAVR,S,1
ADFL,ADAL,Sp,1
ADFL,ADAL,EJ,1
ADFL,AIZL,Sp,7
ADFL,AIZL,S,5
ADFL,ASHL,Rp,3
ADFL,AUAL,Sp,4
ADFL,AUAL,S,1
ADFL,AWBL,Rp,8
ADFL,AWBL,R,1
ADFL,OLQVL,Sp,1
ADFL,RIAL,Sp,12
ADFL,RIAL,S,3
ADFL,RIGL,Sp,1
ADFL,RIR,Sp,2
ADFL,SMBVL,Sp,2
ADFR,ADAR,Sp,1
ADFR,ADAR,EJ,1
ADFR,AIAR,EJ,1
ADFR,AIYR,Sp,1
ADFR,AIYR,Rp,1
ADFR,AIZR,Sp,5
ADFR,AIZR,S,3
ADFR,ASEL,R,1
ADFR,ASHR,Sp,1
ADFR,ASHR,Rp,2
ADFR,AUAR,Sp,4
ADFR,AVHL,Rp,3
ADFR,AWAR,Rp,3
ADFR,AWBR,S,1
ADFR,AWBR,Rp,3
ADFR,AWBR,R,1
ADFR,PVPR,Sp,1
ADFR,PVPR,Rp,1
ADFR,RIAR,Sp,15
ADFR,RIAR,S,1
ADFR,RIGR,Sp,2
ADFR,RIGR,S,1
ADFR,RIH,Rp,1
ADFR,RIR,Sp,3
ADFR,SMBDR,Sp,1
ADFR,SMBVR,Sp,2
ADFR,URXR,S,1
ADLL,ADLR,EJ,1
ADLL,AIAL,Sp,4
ADLL,AIAL,S,2
ADLL,AIBL,Sp,5
ADLL,AIBL,S,2
ADLL,AIBR,Sp,1
ADLL,ALA,S,2
ADLL,ASER,Sp,2
ADLL,ASER,S,1
ADLL,ASHL,Sp,2
ADLL,AVAL,Sp,2
ADLL,AVAR,Sp,3
ADLL,AVBL,Sp,2
ADLL,AVBL,S,2
ADLL,AVDL,Sp,1
ADLL,AVDR,Sp,4
ADLL,AVDR,EJ,1
ADLL,AVHR,Rp,1
ADLL,AVJL,Sp,1
ADLL,AVJR,Sp,3
ADLL,AWBL,S,2
ADLL,CEPVL,Rp,1
ADLL,OLQVL,Sp,1
ADLL,OLQVL,EJ,1
ADLL,RIPL,Sp,1
ADLL,RMGL,EJ,1
ADLL,SDQR,Rp,1
ADLR,ADLL,EJ,1
ADLR,AIAR,Sp,8
ADLR,AIAR,S,2
ADLR,AIAR,Rp,2
ADLR,AIBR,Sp,10
ADLR,ASER,S,1
ADLR,ASHR,Sp,2
ADLR,ASHR,S,1
ADLR,AVAR,Sp,2
ADLR,AVBL,S,1
ADLR,AVBR,S,2
ADLR,AVDL,Sp,4
ADLR,AVDL,S,1
ADLR,AVDR,Sp,2
ADLR,AVHR,Rp,2
ADLR,AVJR,Sp,1
ADLR,AVJR,S,1
ADLR,AWCR,Sp,3
ADLR,OLLR,Sp,1
ADLR,PVCL,Sp,1
ADLR,PVCL,S,1
ADLR,RICL,Sp,1
ADLR,RICR,Sp,1
AFDL,AFDR,EJ,1
AFDL,AIBL,EJ,1
AFDL,AINR,S,1
AFDL,AINR,Rp,1
AFDL,AINR,R,3
AFDL,AIYL,S,7
AFDL,ASER,Rp,1
AFDL,ASER,R,1
AFDL,AWAL,Rp,4
AFDL,AWAL,R,1
AFDR,AFDL,EJ,1
AFDR,AIBR,EJ,1
AFDR,AINL,Rp,3
AFDR,AINL,R,2
AFDR,AINR,Rp,1
AFDR,AIYR,Sp,1
AFDR,AIYR,S,12
AFDR,ASER,Sp,1
AFDR,ASER,Rp,2
AFDR,AWAR,Rp,6
AFDR,AWAR,R,1
AFDR,RIR,Rp,1
AIAL,ADAL,Sp,1
AIAL,ADLL,Rp,4
AIAL,ADLL,R,2
AIAL,AIAR,EJ,1
AIAL,AIBL,Sp,7
AIAL,AIBL,S,3
AIAL,AIML,Sp,2
AIAL,AIML,Rp,4
AIAL,AIML,R,1
AIAL,AINR,Rp,2
AIAL,AIZL,Sp,1
AIAL,AIZL,Rp,3
AIAL,ASEL,Rp,3
AIAL,ASER,Sp,2
AIAL,ASER,S,1
AIAL,ASER,Rp,1
AIAL,ASER,R,1
AIAL,ASGL,Sp,1
AIAL,ASGL,Rp,3
AIAL,ASGL,R,6
AIAL,ASHL,Sp,1
AIAL,ASHL,Rp,2
AIAL,ASHL,R,5
AIAL,ASIL,EJ,2
AIAL,ASIR,Rp,1
AIAL,ASKL,Sp,1
AIAL,ASKL,S,2
AIAL,ASKL,Rp,4
AIAL,ASKL,R,7
AIAL,AWAL,EJ,1
AIAL,AWCL,R,2
AIAL,AWCR,Sp,1
AIAL,HSNL,S,1
AIAL,HSNL,Rp,1
AIAL,PVQL,Rp,3
AIAL,PVQL,R,3
AIAL,RIFL,Sp,1
AIAL,RMGL,S,1
AIAR,ADAR,Sp,1
AIAR,ADFR,EJ,1
AIAR,ADLR,Sp,2
AIAR,ADLR,Rp,8
AIAR,ADLR,R,2
AIAR,AIAL,EJ,1
AIAR,AIBR,Sp,8
AIAR,AIBR,S,6
AIAR,AIMR,Rp,5
AIAR,AIZR,Sp,1
AIAR,AIZR,Rp,1
AIAR,ASER,Sp,1
AIAR,ASER,Rp,2
AIAR,ASER,R,1
AIAR,ASGR,Sp,1
AIAR,ASGR,S,1
AIAR,ASGR,Rp,2
AIAR,ASGR,R,8
AIAR,ASHR,Rp,4
AIAR,ASHR,R,6
AIAR,ASIR,Rp,2
AIAR,ASIR,R,1
AIAR,ASIR,EJ,2
AIAR,ASKR,Rp,3
AIAR,ASKR,R,8
AIAR,AWAR,Sp,1
AIAR,AWAR,EJ,1
AIAR,AWCL,Sp,1
AIAR,AWCL,Rp,1
AIAR,AWCL,R,3
AIAR,AWCR,Sp,2
AIAR,AWCR,S,1
AIAR,AWCR,Rp,1
AIAR,AWCR,R,1
AIAR,PVQR,Rp,4
AIAR,PVQR,R,3
AIAR,RIFR,Sp,2
AIBL,ADAL,R,1
AIBL,ADAR,Rp,1
AIBL,ADLL,Rp,5
AIBL,ADLL,R,2
AIBL,AFDL,EJ,1
AIBL,AIAL,Rp,7
AIBL,AIAL,R,3
AIBL,AINR,Rp,2
AIBL,AIYL,Sp,1
AIBL,AIZL,Rp,2
AIBL,AIZL,R,2
AIBL,AIZR,Rp,7
AIBL,AIZR,R,1
AIBL,ASEL,Rp,6
AIBL,ASEL,R,1
AIBL,ASER,Sp,1
AIBL,ASER,Rp,2
AIBL,ASGL,Rp,3
AIBL,ASHL,Rp,3
AIBL,ASHL,R,2
AIBL,ASIL,R,1
AIBL,ASKL,Rp,2
AIBL,AVAL,Sp,2
AIBL,AVBL,Sp,4
AIBL,AVBL,S,1
AIBL,AWCL,Rp,1
AIBL,AWCL,R,1
AIBL,BAGL,Rp,1
AIBL,DVC,Rp,1
AIBL,DVC,EJ,1
AIBL,FLPL,Sp,1
AIBL,FLPL,Rp,1
AIBL,FLPL,R,1
AIBL,HSNR,Rp,1
AIBL,PVT,Rp,2
AIBL,PVT,EJ,1
AIBL,RIBR,Sp,3
AIBL,RIBR,S,1
AIBL,RIBR,Rp,1
AIBL,RIBR,R,1
AIBL,RIFL,Sp,1
AIBL,RIGR,Sp,1
AIBL,RIGR,EJ,3
AIBL,RIML,Sp,2
AIBL,RIMR,Sp,12
AIBL,RIMR,S,1
AIBL,RIMR,Rp,4
AIBL,RIMR,EJ,1
AIBL,RIVL,EJ,1
AIBL,SAADL,Sp,2
AIBL,SAADL,Rp,1
AIBL,SAADR,Sp,2
AIBL,SAAVL,Rp,1
AIBL,SDQR,Rp,2
AIBL,SMDDR,Sp,4
AIBR,ADAL,Rp,2
AIBR,ADAR,Rp,1
AIBR,ADLL,Rp,1
AIBR,ADLR,Rp,10
AIBR,AFDR,EJ,1
AIBR,AIAR,Rp,8
AIBR,AIAR,R,6
AIBR,AIZL,Rp,6
AIBR,AIZL,R,2
AIBR,AIZR,Rp,1
AIBR,ASEL,Rp,2
AIBR,ASEL,R,2
AIBR,ASER,Rp,9
AIBR,ASER,R,1
AIBR,ASGR,Rp,2
AIBR,ASHR,Rp,2
AIBR,ASHR,R,1
AIBR,ASIR,Rp,1
AIBR,AVAR,Sp,1
AIBR,AVBR,Sp,3
AIBR,AVEL,Sp,1
AIBR,AWBL,Rp,1
AIBR,AWCL,Rp,1
AIBR,AWCR,Rp,4
AIBR,DB1,EJ,1
AIBR,DVC,Rp,3
AIBR,DVC,EJ,2
AIBR,FLPL,Rp,2
AIBR,FLPR,Rp,1
AIBR,HSNR,Rp,1
AIBR,PVT,Rp,4
AIBR,PVT,EJ,1
AIBR,RIAL,Sp,1
AIBR,RIBL,Sp,4
AIBR,RIBL,Rp,2
AIBR,RIGL,EJ,3
AIBR,RIML,Sp,12
AIBR,RIML,S,4
AIBR,RIML,EJ,1
AIBR,RIMR,Sp,1
AIBR,RIS,EJ,1
AIBR,RIVR,EJ,1
AIBR,RMGL,R,1
AIBR,SAADL,Sp,1
AIBR,SAADR,R,1
AIBR,SDQL,Rp,1
AIBR,SMDDL,Sp,2
AIBR,SMDDL,S,1
AIBR,SMDVL,Sp,1
AIBR,VB1,Sp,3
AIBR,VB1,Rp,1
AIML,AIAL,Sp,4
AIML,AIAL,S,1
AIML,AIAL,Rp,2
AIML,ALML,Sp,1
AIML,ASGL,Sp,2
AIML,ASKL,Sp,2
AIML,ASKL,Rp,2
AIML,AVBR,Sp,2
AIML,AVDL,Sp,1
AIML,AVDR,Sp,1
AIML,AVER,Sp,1
AIML,AVFL,Sp,3
AIML,AVFL,S,1
AIML,AVFR,Sp,1
AIML,AVHL,Sp,2
AIML,AVHR,Sp,1
AIML,AVJL,Sp,1
AIML,PVQL,S,1
AIML,RIFL,Sp,1
AIML,SIBDR,EJ,1
AIML,SMBVL,S,1
AIMR,AIAR,Sp,5
AIMR,ASGR,Sp,2
AIMR,ASJR,Sp,2
AIMR,ASKR,Sp,3
AIMR,ASKR,Rp,1
AIMR,AVDR,Sp,1
AIMR,AVFL,Sp,1
AIMR,AVFL,S,1
AIMR,AVFR,Sp,1
AIMR,AVFR,S,1
AIMR,HSNL,Sp,1
AIMR,HSNR,Sp,2
AIMR,OLQDR,Sp,1
AIMR,PVNR,Sp,1
AIMR,RIFR,Sp,1
AIMR,RMGR,Sp,1
AIMR,RMGR,S,1
AIMR,RMGR,Rp,1
AINL,ADEL,EJ,1
AINL,AFDR,Sp,3
AINL,AFDR,S,2
AINL,AINR,EJ,2
AINL,ASEL,Sp,2
AINL,ASEL,S,1
AINL,ASGR,S,1
AINL,ASGR,EJ,1
AINL,AUAR,Sp,1
AINL,AUAR,EJ,1
AINL,BAGL,Sp,3
AINL,RIBL,S,1
AINL,RIBR,Sp,2
AINR,AFDL,Sp,1
AINR,AFDL,S,3
AINR,AFDL,R,1
AINR,AFDR,Sp,1
AINR,AIAL,Sp,2
AINR,AIBL,Sp,2
AINR,AINL,EJ,2
AINR,ASEL,Sp,1
AINR,ASER,Sp,1
AINR,ASER,S,1
AINR,ASGL,Rp,1
AINR,ASGL,EJ,1
AINR,AUAL,EJ,1
AINR,AUAR,Sp,1
AINR,BAGR,Sp,3
AINR,RIBL,Sp,2
AINR,RID,Sp,1
AIYL,AFDL,R,7
AIYL,AIBL,Rp,1
AIYL,AIYR,EJ,1
AIYL,AIZL,Sp,10
AIYL,AIZL,S,3
AIYL,ASEL,Rp,5
AIYL,ASEL,R,8
AIYL,ASER,Rp,2
AIYL,ASER,R,2
AIYL,ASIL,Rp,2
AIYL,AWAL,Sp,3
AIYL,AWAL,Rp,1
AIYL,AWCL,Sp,1
AIYL,AWCL,Rp,3
AIYL,AWCL,R,7
AIYL,AWCR,Sp,1
AIYL,AWCR,Rp,3
AIYL,AWCR,R,1
AIYL,BAGR,Rp,1
AIYL,HSNR,Sp,1
AIYL,RIAL,Sp,6
AIYL,RIAL,S,1
AIYL,RIBL,Sp,4
AIYL,RIML,EJ,1
AIYR,ADFR,Sp,1
AIYR,ADFR,Rp,1
AIYR,AFDR,Rp,1
AIYR,AFDR,R,12
AIYR,AIYL,EJ,1
AIYR,AIZR,Sp,8
AIYR,ASEL,Rp,1
AIYR,ASEL,R,5
AIYR,ASER,Rp,10
AIYR,ASER,R,4
AIYR,ASGR,R,1
AIYR,AUAR,Rp,1
AIYR,AWAR,Sp,1
AIYR,AWAR,Rp,2
AIYR,AWCR,Rp,6
AIYR,AWCR,R,3
AIYR,HSNL,Sp,1
AIYR,RIAR,Sp,6
AIYR,RIBR,Sp,2
AIYR,RIMR,EJ,1
AIZL,ADFL,Rp,7
AIZL,ADFL,R,5
AIZL,AIAL,Sp,3
AIZL,AIAL,Rp,1
AIZL,AIBL,Sp,2
AIZL,AIBL,S,2
AIZL,AIBR,Sp,6
AIZL,AIBR,S,2
AIZL,AIYL,Rp,10
AIZL,AIYL,R,3
AIZL,AIZR,EJ,2
AIZL,ASEL,Sp,1
AIZL,ASGL,EJ,1
AIZL,ASHL,EJ,1
AIZL,ASIL,Rp,1
AIZL,AVER,Sp,5
AIZL,AWAL,Rp,7
AIZL,AWAL,R,3
AIZL,AWBL,Rp,6
AIZL,AWBL,R,3
AIZL,DVA,S,1
AIZL,DVA,Rp,3
AIZL,HSNL,Rp,2
AIZL,HSNR,Rp,1
AIZL,RIAL,Sp,5
AIZL,RIAL,S,3
AIZL,RIGL,S,1
AIZL,RIH,Rp,4
AIZL,RIML,Sp,4
AIZL,RIR,Rp,3
AIZL,RIR,R,3
AIZL,SMBDL,Sp,8
AIZL,SMBDL,S,1
AIZL,SMBVL,Sp,7
AIZL,VB2,Sp,1
AIZR,ADFR,Rp,5
AIZR,ADFR,R,3
AIZR,AIAR,Sp,1
AIZR,AIAR,Rp,1
AIZR,AIBL,Sp,7
AIZR,AIBL,S,1
AIZR,AIBR,Sp,1
AIZR,AIYR,Rp,8
AIZR,AIZL,EJ,2
AIZR,ASGR,EJ,1
AIZR,ASHR,EJ,1
AIZR,AVEL,Sp,4
AIZR,AVER,Sp,1
AIZR,AVER,S,1
AIZR,AWAR,Rp,5
AIZR,AWAR,R,2
AIZR,AWAR,EJ,1
AIZR,AWBR,Rp,3
AIZR,AWBR,R,1
AIZR,DVA,Sp,1
AIZR,DVA,S,1
AIZR,HSNL,Rp,1
AIZR,HSNR,Rp,1
AIZR,RIAR,Sp,3
AIZR,RIAR,S,4
AIZR,RIBR,R,1
AIZR,RIGL,Rp,1
AIZR,RIH,Rp,4
AIZR,RIMR,Sp,3
AIZR,RIMR,S,1
AIZR,RIR,Rp,1
AIZR,RIR,R,4
AIZR,SMBDR,Sp,5
AIZR,SMBVR,Sp,3
AIZR,SMDDR,Sp,1
ALA,ADEL,Sp,1
ALA,ADER,Rp,1
ALA,ADLL,R,2
ALA,AVAL,Sp,1
ALA,AVEL,Sp,2
ALA,AVER,Sp,1
ALA,AVER,S,1
ALA,RID,EJ,1
ALA,RMDR,Sp,1
ALML,AIML,Rp,1
ALML,AVDR,Sp,1
ALML,AVEL,Sp,1
ALML,AVM,EJ,1
ALML,BDUL,Sp,1
ALML,BDUL,S,5
ALML,CEPDL,S,3
ALML,CEPVL,Sp,2
ALML,PVCL,Sp,2
ALML,PVCL,S,2
ALML,PVCR,Sp,1
ALML,PVCR,S,1
ALML,PVR,EJ,1
ALML,RIFL,Rp,2
ALML,RMDDR,S,1
ALML,RMGL,Sp,1
ALML,RMGL,Rp,1
ALML,SDQL,Sp,1
ALML,SDQL,Rp,1
ALMR,AVM,EJ,1
ALMR,BDUR,S,5
ALMR,BDUR,Rp,1
ALMR,CEPDR,S,1
ALMR,CEPVR,S,1
ALMR,PVCR,S,3
ALMR,RMDDL,Sp,1
ALMR,SIADL,Sp,1
ALNL,RIGL,Rp,1
ALNL,RMGL,Rp,1
ALNL,SAAVL,Sp,3
ALNL,SAAVL,Rp,1
ALNL,SMBDR,Sp,2
ALNL,SMBDR,EJ,1
ALNL,SMDVL,Sp,1
ALNR,ADER,S,1
ALNR,RIGR,Rp,1
ALNR,RMGR,Rp,1
ALNR,RMHR,Sp,1
ALNR,SAAVR,Sp,2
ALNR,SMBDL,Sp,2
ALNR,SMDDR,Sp,1
ALNR,SMDVL,S,1
AQR,AVAL,Sp,1
AQR,AVAL,S,1
AQR,AVAR,Sp,2
AQR,AVAR,S,1
AQR,AVBL,Sp,2
AQR,AVBL,S,1
AQR,AVBL,EJ,1
AQR,AVBR,Sp,4
AQR,AVDL,Sp,1
AQR,AVDR,Sp,1
AQR,AVHR,Rp,2
AQR,AVJL,Sp,1
AQR,AVKL,EJ,2
AQR,AVKR,EJ,1
AQR,BAGL,Sp,2
AQR,BAGR,Sp,2
AQR,DVA,Rp,3
AQR,DVA,R,1
AQR,PVCR,Sp,2
AQR,PVCR,Rp,1
AQR,PVPL,Sp,1
AQR,PVPL,Rp,1
AQR,PVPL,EJ,7
AQR,PVPR,Rp,2
AQR,PVPR,EJ,9
AQR,RIAL,Sp,2
AQR,RIAL,S,1
AQR,RIAR,Sp,1
AQR,RIAR,S,1
AQR,RIGL,EJ,2
AQR,RIGR,EJ,1
AQR,URXL,Sp,1
AS1,AVAL,EJ,3
AS1,AVAR,Rp,1
AS1,AVAR,EJ,2
AS1,AVBR,R,1
AS1,AVDL,R,1
AS1,AVEL,Rp,1
AS1,AVER,Rp,2
AS1,AVER,R,1
AS1,DA1,S,2
AS1,DB1,Rp,1
AS1,NMJ,NMJ,13
AS1,PVCL,R,1
AS1,VA3,EJ,1
AS1,VD1,S,5
AS1,VD2,EJ,1
AS10,AVAL,Rp,2
AS10,AVAL,EJ,1
AS10,AVAR,Rp,1
AS10,AVAR,EJ,1
AS10,AVBL,R,1
AS10,AVBR,R,1
AS10,AVDL,Rp,1
AS10,AVDR,R,1
AS11,AVAL,Rp,4
AS11,AVAR,Rp,6
AS11,AVDL,Rp,2
AS11,NMJ,NMJ,2
AS11,PDA,S,1
AS11,PDA,Rp,1
AS11,PDB,S,1
AS11,PDB,EJ,2
AS11,VA12,Rp,2
AS11,VD13,S,2
AS2,AVAL,Rp,1
AS2,AVAR,Rp,1
AS2,AVAR,R,1
AS2,AVER,Rp,2
AS2,DA2,EJ,1
AS2,DB1,S,1
AS2,DB1,Rp,1
AS2,DD1,S,1
AS2,NMJ,NMJ,11
AS2,PVCR,Rp,1
AS2,RID,Rp,1
AS2,VA4,EJ,2
AS2,VD2,S,10
AS3,AVAL,Rp,1
AS3,AVAL,EJ,2
AS3,AVAR,Rp,1
AS3,AVAR,EJ,1
AS3,AVBL,R,1
AS3,AVBR,R,1
AS3,AVER,R,1
AS3,DA2,EJ,1
AS3,DA3,S,1
AS3,DB1,Rp,1
AS3,DD1,S,1
AS3,NMJ,NMJ,12
AS3,VA5,EJ,2
AS3,VD2,S,1
AS3,VD3,S,15
AS4,AS5,S,1
AS4,AVAL,R,1
AS4,AVAR,Rp,1
AS4,AVBL,R,1
AS4,AVBR,R,1
AS4,AVDL,Rp,1
AS4,DA3,R,1
AS4,DA3,EJ,1
AS4,DB3,Rp,1
AS4,NMJ,NMJ,9
AS4,VD4,S,11
AS5,AS4,R,1
AS5,AVAL,Rp,3
AS5,AVAL,EJ,1
AS5,AVAR,Rp,1
AS5,AVAR,EJ,1
AS5,AVBL,R,1
AS5,AVBR,Rp,1
AS5,AVDL,R,1
AS5,AVDR,R,1
AS5,DB3,Rp,1
AS5,DD2,S,1
AS5,HSNR,R,1
AS5,NMJ,NMJ,10
AS5,VA7,EJ,1
AS5,VD5,S,9
AS6,AVAL,EJ,1
AS6,AVAR,Rp,2
AS6,AVAR,EJ,1
AS6,AVBL,R,1
AS6,AVBR,R,1
AS6,AVBR,EJ,1
AS6,DA5,EJ,2
AS6,NMJ,NMJ,10
AS6,PLMR,Rp,1
AS6,PVR,R,1
AS6,VA8,EJ,1
AS6,VD6,S,13
AS7,AVAL,Rp,1
AS7,AVAL,R,7
AS7,AVAL,EJ,6
AS7,AVAR,R,3
AS7,AVAR,EJ,5
AS7,AVBL,EJ,2
AS7,AVBR,Rp,1
AS7,AVBR,EJ,2
AS8,AVAL,R,5
AS8,AVAL,EJ,4
AS8,AVAR,Rp,1
AS8,AVAR,R,5
AS8,AVAR,EJ,3
AS9,AVAL,R,8
AS9,AVAL,EJ,4
AS9,AVAR,S,1
AS9,AVAR,Rp,2
AS9,AVAR,R,3
AS9,AVAR,EJ,1
AS9,AVBL,R,1
AS9,DVB,EJ,7
AS9,NMJ,NMJ,1
ASEL,ADFR,S,1
ASEL,AIAL,Sp,3
ASEL,AIBL,Sp,6
ASEL,AIBL,S,1
ASEL,AIBR,Sp,2
ASEL,AIBR,S,2
ASEL,AINL,Rp,2
ASEL,AINL,R,1
ASEL,AINR,Rp,1
ASEL,AIYL,Sp,5
ASEL,AIYL,S,8
ASEL,AIYR,Sp,1
ASEL,AIYR,S,5
ASEL,AIZL,Rp,1
ASEL,ASIR,R,2
ASEL,AWAL,Rp,4
ASEL,AWAR,Rp,1
ASEL,AWCL,Sp,4
ASEL,AWCL,Rp,1
ASEL,AWCR,Sp,1
ASEL,AWCR,Rp,1
ASEL,RIAR,S,1
ASER,ADLL,Rp,2
ASER,ADLL,R,1
ASER,ADLR,R,1
ASER,AFDL,Sp,1
ASER,AFDL,S,1
ASER,AFDR,Sp,2
ASER,AFDR,Rp,1
ASER,AIAL,Sp,1
ASER,AIAL,S,1
ASER,AIAL,Rp,2
ASER,AIAL,R,1
ASER,AIAR,Sp,2
ASER,AIAR,S,1
ASER,AIAR,Rp,1
ASER,AIBL,Sp,2
ASER,AIBL,Rp,1
ASER,AIBR,Sp,9
ASER,AIBR,S,1
ASER,AINR,Rp,1
ASER,AINR,R,1
ASER,AIYL,Sp,2
ASER,AIYL,S,2
ASER,AIYR,Sp,10
ASER,AIYR,S,4
ASER,ASIL,R,1
ASER,AWAR,Sp,1
ASER,AWAR,Rp,2
ASER,AWCL,Sp,1
ASER,AWCR,Sp,1
ASER,PVQR,Rp,1
ASGL,AIAL,Sp,3
ASGL,AIAL,S,6
ASGL,AIAL,Rp,1
ASGL,AIBL,Sp,3
ASGL,AIML,Rp,2
ASGL,AINR,Sp,1
ASGL,AINR,EJ,1
ASGL,AIZL,EJ,1
ASGL,ASKL,Sp,1
ASGL,AWAL,Rp,1
ASGR,AIAR,Sp,2
ASGR,AIAR,S,8
ASGR,AIAR,Rp,1
ASGR,AIAR,R,1
ASGR,AIBR,Sp,2
ASGR,AIMR,Rp,2
ASGR,AINL,R,1
ASGR,AINL,EJ,1
ASGR,AIYR,S,1
ASGR,AIZR,EJ,1
ASGR,AWBR,R,1
ASGR,AWCR,Rp,1
ASGR,CEPVR,Rp,1
ASHL,ADAL,Sp,1
ASHL,ADAL,EJ,1
ASHL,ADFL,Sp,3
ASHL,ADLL,Rp,2
ASHL,AIAL,Sp,2
ASHL,AIAL,S,5
ASHL,AIAL,Rp,1
ASHL,AIBL,Sp,3
ASHL,AIBL,S,2
ASHL,AIZL,EJ,1
ASHL,ASHR,EJ,1
ASHL,ASKL,Sp,1
ASHL,AVAL,Sp,2
ASHL,AVBL,Sp,6
ASHL,AVDL,Sp,2
ASHL,AVDR,Sp,2
ASHL,AVDR,S,2
ASHL,HSNL,Rp,1
ASHL,HSNR,Rp,2
ASHL,RIAL,Sp,4
ASHL,RICL,EJ,2
ASHL,RIML,Sp,1
ASHL,RIPL,Sp,1
ASHL,RMGL,Rp,1
ASHL,RMGL,EJ,1
ASHL,URXL,Rp,1
ASHR,ADAR,Sp,2
ASHR,ADAR,EJ,1
ASHR,ADFR,Sp,2
ASHR,ADFR,Rp,1
ASHR,ADLR,Rp,2
ASHR,ADLR,R,1
ASHR,AIAR,Sp,4
ASHR,AIAR,S,6
ASHR,AIBR,Sp,2
ASHR,AIBR,S,1
ASHR,AIZR,EJ,1
ASHR,ASHL,EJ,1
ASHR,ASIR,R,1
ASHR,ASKR,EJ,1
ASHR,AVAR,Sp,4
ASHR,AVAR,S,1
ASHR,AVBR,Sp,3
ASHR,AVDL,Sp,4
